deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
69,0,60,26,103,1896
0,0,0,0,0,5
0,0,0,0,0,36
5,0,5,,5,63
5,0,5,0,5,91
10,0,5,,13,362
12,0,11,,21,459
23,0,23,11,35,463
22,0,20,11,31,415
60,0,28,10,78,334
0,0,0,0,0,0
0,0,0,0,0,5
0,0,5,0,5,5
0,0,0,0,0,5
5,0,5,0,5,54
10,0,5,,17,79
16,0,5,,18,92
30,0,5,,36,98
416,0,100,73,443,1000
0,0,0,0,0,0
0,0,0,0,0,0
5,0,0,0,5,5
0,0,0,0,0,5
13,0,5,,14,41
32,0,14,,40,97
117,0,28,20,125,286
253,0,55,45,263,573
14,0,5,,18,270
0,0,0,0,0,5
0,0,0,0,0,40
0,0,0,0,0,41
0,0,0,0,0,27
5,0,5,0,5,57
5,0,5,,5,32
5,0,5,,5,30
5,0,5,,5,42
5,0,5,,5,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5,0,5,,5,5
0,0,0,0,0,0
1372,5,1029,731,1672,5856
0,0,5,0,5,52
5,0,5,,5,108
5,0,5,,11,158
20,0,14,,25,216
178,5,167,105,240,1061
349,0,285,219,415,1349
418,5,309,226,502,1483
398,5,245,169,475,1429
925,5,836,624,1138,2295
0,0,5,0,5,24
5,0,5,,5,17
5,0,5,,11,47
16,0,13,,21,78
144,5,147,97,194,459
286,0,256,204,338,627
293,0,247,194,346,631
177,5,164,118,224,412
37,0,25,13,49,425
0,0,0,0,0,16
0,0,0,0,0,25
0,0,0,0,0,20
5,0,0,0,5,28
5,0,5,,5,113
5,0,5,,12,97
11,0,5,,16,74
5,0,5,,10,52
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
107,0,68,34,141,1747
0,0,0,0,0,5
0,0,0,0,0,34
0,0,0,0,0,53
5,0,5,,5,77
19,0,10,,26,339
24,0,11,,29,432
31,0,25,,47,427
31,0,21,15,37,379
48,0,28,11,65,356
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,,5,65
5,0,5,,13,80
16,0,5,,21,107
18,0,13,,25,96
249,5,68,48,270,784
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,0,5,35
21,0,5,,22,77
67,5,21,17,72,215
158,0,42,28,172,454
5,0,5,,5,241
0,0,0,0,0,5
0,0,0,0,0,30
0,0,0,0,0,38
0,0,0,0,0,22
0,0,5,0,5,46
0,0,5,0,5,36
0,0,0,0,0,29
5,0,5,,5,34
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
749,5,679,427,1004,4594
0,0,5,0,5,29
0,0,5,0,5,81
5,0,5,,5,134
14,0,17,,22,217
119,5,124,78,165,885
195,5,189,127,257,1037
233,5,196,129,302,1135
185,5,147,83,250,1076
509,5,543,366,687,1679
0,0,5,0,5,18
0,0,5,0,5,15
5,0,5,,5,26
11,0,14,,18,74
95,5,105,70,130,346
164,5,164,117,211,468
158,5,156,111,204,452
80,0,99,60,119,280
21,0,16,,29,344
0,0,0,0,0,5
0,0,0,0,0,16
0,0,0,0,0,18
5,0,5,,5,33
5,0,5,,5,95
5,0,5,,5,78
5,0,5,0,5,57
5,0,5,,5,41
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
72,5,60,27,107,1533
0,0,0,0,0,5
0,0,0,0,0,26
5,0,0,0,5,49
5,0,0,0,5,70
10,0,11,,17,314
12,0,11,,18,326
21,5,15,,29,365
27,5,23,10,41,380
31,0,23,,47,314
0,0,0,0,0,0
0,0,0,0,0,5
0,0,5,0,5,5
0,0,5,0,5,5
5,0,5,0,5,51
5,0,5,,5,76
12,0,11,,21,81
11,0,5,,12,89
108,0,32,16,124,508
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,,5,32
11,0,5,,16,65
36,0,10,,39,148
59,0,15,,67,258
5,0,5,,10,212
0,0,0,0,0,5
0,0,0,0,0,20
5,0,0,0,5,35
0,0,0,0,0,26
5,0,0,0,5,45
5,0,0,0,5,24
5,0,5,,5,32
5,0,5,,5,28
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
390,5,495,215,671,4651
0,0,0,0,0,43
0,0,5,0,5,102
5,0,5,,5,165
5,0,5,,13,248
74,5,97,39,133,919
104,0,144,70,178,1065
122,0,153,74,201,1111
75,0,87,27,135,998
262,5,395,176,482,1581
0,0,0,0,0,19
0,0,5,0,5,15
5,0,5,,5,24
5,0,5,,10,79
61,5,88,39,111,352
86,0,121,62,145,428
76,0,115,52,139,407
28,0,58,18,68,257
13,0,5,,19,361
0,0,0,0,0,5
0,0,0,0,0,26
5,0,5,0,5,32
5,0,0,0,5,32
5,0,5,0,5,90
5,0,0,0,5,74
5,0,5,,5,63
5,0,5,0,5,37
0,0,0,0,0,11
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
51,0,47,24,74,1577
0,0,0,0,0,5
0,0,0,0,0,23
0,0,0,0,0,60
5,0,0,0,5,87
5,0,5,0,10,340
5,0,15,,17,361
19,0,18,13,24,365
16,0,12,,22,332
10,0,14,,22,328
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,12
5,0,5,0,5,48
5,0,5,,5,97
5,0,5,0,10,96
5,0,5,0,5,67
48,0,25,,64,545
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,0,5,33
5,0,5,,5,79
17,0,5,,21,156
25,0,12,,34,274
5,0,5,,10,247
0,0,0,0,0,5
0,0,0,0,0,29
0,0,0,0,0,44
0,0,0,0,0,33
0,0,5,0,5,55
0,0,0,0,0,26
5,0,5,,5,23
5,0,5,0,5,29
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
232,0,385,117,500,4486
0,0,5,0,5,42
5,0,5,0,5,110
5,0,5,0,5,151
5,0,14,,20,242
49,0,77,24,102,908
63,0,116,46,133,1002
69,0,103,33,139,1103
40,0,70,11,99,928
143,0,289,95,337,1398
0,0,5,0,5,22
0,0,5,0,5,15
5,0,5,0,5,37
5,0,12,,17,75
38,0,68,23,83,293
45,0,92,37,100,373
39,0,74,27,86,361
12,0,39,,46,222
5,0,5,,11,379
0,0,0,0,0,11
0,0,0,0,0,18
0,0,5,0,5,28
0,0,5,0,5,35
5,0,5,0,5,99
5,0,5,,5,88
5,0,5,0,5,65
0,0,5,0,5,35
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
36,0,42,,69,1546
0,0,0,0,0,5
5,0,0,0,5,38
0,0,0,0,0,38
5,0,0,0,5,84
5,0,5,,11,343
5,0,10,,15,339
12,0,13,,22,397
5,0,14,,19,303
11,0,19,,25,371
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,12
5,0,0,0,5,66
5,0,5,,5,108
5,0,5,,5,90
5,0,5,,5,93
29,0,23,,48,524
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,0,5,46
5,0,5,,5,65
5,0,5,0,15,163
15,0,10,,24,243
5,0,5,,10,261
0,0,0,0,0,5
0,0,0,0,0,37
0,0,0,0,0,45
0,0,0,0,0,27
0,0,5,0,5,60
5,0,5,,5,29
5,0,5,,5,27
5,0,0,0,5,31
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
230,0,387,126,491,4425
5,0,0,0,5,39
5,0,5,,5,110
5,0,5,,5,164
10,0,19,,22,252
43,0,85,28,100,921
61,0,98,38,121,958
72,0,104,37,139,1016
39,0,75,14,100,965
148,0,305,106,347,1423
0,0,0,0,0,14
5,0,5,,5,23
5,0,5,,5,39
5,0,15,,17,74
35,0,80,28,87,335
45,0,77,29,93,363
45,0,77,31,91,343
12,0,50,,53,232
5,0,5,,11,318
0,0,0,0,0,10
0,0,0,0,0,20
5,0,0,0,5,27
5,0,5,0,5,43
5,0,5,0,5,86
0,0,5,0,5,59
5,0,5,,5,45
0,0,0,0,0,28
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
38,0,34,10,62,1537
5,0,0,0,5,5
0,0,0,0,0,26
5,0,0,0,5,52
0,0,5,0,5,78
5,0,5,0,5,331
11,0,11,,16,358
10,0,10,,17,345
11,0,5,,19,339
19,0,26,,37,374
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,11
5,0,5,0,5,71
5,0,5,,5,86
5,0,5,,14,109
5,0,5,,12,95
20,0,13,,32,522
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,5
0,0,0,0,0,48
5,0,5,,5,72
5,0,5,0,14,148
5,0,5,0,15,243
0,0,5,0,5,245
0,0,0,0,0,5
0,0,0,0,0,39
0,0,0,0,0,43
0,0,0,0,0,37
0,0,0,0,0,50
0,0,5,0,5,19
0,0,0,0,0,24
0,0,5,0,5,27
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
156,0,360,82,434,4389
0,0,0,0,0,51
5,0,5,,5,83
5,0,5,,10,165
10,0,13,,15,283
33,0,75,22,86,883
40,0,95,19,116,965
35,0,96,18,113,1068
28,0,75,12,91,891
110,0,289,75,324,1402
0,0,0,0,0,16
5,0,5,,5,16
5,0,5,,5,43
5,0,11,,13,82
29,0,66,21,74,314
30,0,82,18,94,346
22,0,73,18,77,327
13,0,52,,57,258
5,0,5,,12,336
0,0,0,0,0,20
5,0,0,0,5,16
0,0,0,0,0,28
0,0,0,0,0,37
0,0,5,0,5,84
5,0,5,,5,59
0,0,5,0,5,72
0,0,5,0,5,20
0,0,0,0,0,12
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
20,0,25,,42,1477
0,0,0,0,0,5
0,0,0,0,0,22
5,0,0,0,5,49
5,0,5,,5,95
5,0,5,0,5,311
5,0,5,0,5,354
5,0,11,0,17,364
5,0,5,,10,273
5,0,14,,18,366
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,5
0,0,5,0,5,15
5,0,5,,5,67
5,0,5,0,5,83
5,0,5,0,5,117
5,0,5,,5,79
10,0,21,0,31,532
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,0,5,36
0,0,5,0,5,91
5,0,5,0,12,163
5,0,5,0,13,234
5,0,5,,5,264
0,0,0,0,0,5
0,0,0,0,0,28
0,0,0,0,0,36
0,0,0,0,0,45
0,0,5,0,5,65
0,0,0,0,0,32
5,0,0,0,5,25
5,0,5,,5,27
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
206,5,379,111,475,4461
0,0,5,0,5,46
5,0,5,0,5,95
5,0,5,,5,154
15,0,21,11,25,234
53,5,75,24,105,887
44,0,82,21,105,1031
63,0,111,38,136,1046
27,0,84,16,95,968
155,5,307,106,357,1439
0,0,5,0,5,16
0,0,5,0,5,17
5,0,5,,5,25
12,0,16,11,17,76
42,5,66,24,85,317
39,0,73,21,91,389
44,0,97,36,105,379
15,0,49,13,51,220
5,0,5,0,14,361
0,0,0,0,0,16
5,0,0,0,5,18
0,0,0,0,0,30
5,0,5,0,5,29
5,0,5,0,5,90
0,0,5,0,5,88
5,0,5,0,5,69
0,0,5,0,5,21
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
23,0,29,,49,1534
0,0,0,0,0,12
0,0,0,0,0,28
0,0,0,0,0,56
5,0,5,0,5,85
5,0,5,0,11,329
5,0,5,0,5,360
5,0,5,,14,343
5,0,11,,13,321
5,0,16,,18,359
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,78
5,0,5,0,5,89
5,0,5,0,5,91
5,0,10,,10,89
16,0,18,,33,551
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,36
5,0,5,0,5,76
5,0,5,0,5,141
5,0,13,,20,293
5,0,5,0,5,214
0,0,0,0,0,5
0,0,0,0,0,31
0,0,0,0,0,39
0,0,0,0,0,30
5,0,0,0,5,36
0,0,5,0,5,29
5,0,0,0,5,23
0,0,0,0,0,24
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
896,5,852,548,1202,5242
0,0,0,0,0,46
11,0,5,,11,105
24,0,19,13,30,164
57,0,45,37,65,301
239,5,197,138,299,1105
210,0,222,140,292,1177
219,5,230,139,311,1222
136,0,135,77,194,1122
666,5,725,495,897,1940
0,0,0,0,0,27
5,0,5,,5,20
15,0,16,11,20,54
44,0,41,33,52,102
178,0,179,126,231,447
177,0,199,132,244,537
163,5,183,122,225,453
82,0,103,67,118,300
59,0,32,20,71,405
0,0,0,0,0,5
0,0,0,0,0,17
5,0,5,,5,18
5,0,5,,5,41
23,0,5,,26,114
5,0,5,,5,93
14,0,12,,19,75
5,0,5,,5,39
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
97,0,35,15,117,1644
0,0,0,0,0,5
5,0,0,0,5,30
5,0,0,0,5,53
5,0,0,0,5,93
29,0,5,,31,371
22,0,5,,26,371
18,0,5,,25,386
13,0,5,,20,334
14,5,18,,29,339
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,,5,13
5,5,5,0,5,50
5,0,5,0,5,77
5,0,5,,11,96
5,0,5,,5,101
51,0,37,11,77,620
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,,5,51
5,0,5,,5,73
20,0,15,,28,180
21,0,15,,35,313
5,0,5,,11,289
0,0,0,0,0,5
0,0,0,0,0,37
5,0,5,,5,37
0,0,0,0,0,47
5,0,0,0,5,72
0,0,0,0,0,26
5,0,5,0,5,31
5,0,5,,5,34
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
1801,5,1374,1098,2079,6127
5,0,0,0,5,46
17,0,5,,19,118
46,0,30,24,52,189
135,5,89,77,148,371
530,0,388,337,581,1380
484,5,386,311,560,1475
371,0,323,241,453,1422
215,0,149,101,263,1126
1405,5,1198,995,1608,2675
5,0,0,0,5,29
12,0,5,,14,28
38,0,28,23,43,75
103,0,78,70,111,168
458,0,359,320,497,741
405,5,362,295,472,747
277,0,266,208,335,604
109,0,96,72,133,283
73,0,34,27,80,407
0,0,0,0,0,5
5,0,0,0,5,16
5,0,5,,5,24
12,0,5,,13,50
20,0,5,,20,98
18,0,5,,20,90
15,0,10,,18,81
5,0,5,,5,40
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
174,5,56,34,198,1799
0,0,0,0,0,5
5,0,0,0,5,29
5,0,0,0,5,60
19,5,5,,20,108
41,0,15,,48,380
39,5,5,,41,427
35,0,21,10,46,419
33,0,11,,36,368
36,0,34,17,53,324
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,5
5,0,5,0,5,11
5,0,5,,5,58
5,0,5,,5,69
13,0,5,,17,93
12,0,5,,15,90
98,0,48,22,124,653
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,5
5,0,5,,5,39
16,0,5,,18,105
27,0,16,10,33,194
51,0,26,10,67,313
15,0,5,,16,261
0,0,0,0,0,0
5,0,0,0,5,43
5,0,0,0,5,27
0,0,0,0,0,31
5,0,0,0,5,62
5,0,0,0,5,36
5,0,5,,5,30
5,0,5,,5,32
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1186,0,1081,755,1512,5469
5,0,5,,5,62
13,0,10,,16,100
32,0,30,22,40,188
101,0,80,67,114,323
328,0,264,218,374,1120
302,0,289,205,386,1333
251,0,254,160,345,1270
156,0,150,74,232,1073
895,0,904,665,1134,2263
5,0,5,,5,29
5,0,5,,10,20
27,0,26,21,32,60
80,0,75,63,92,148
274,0,241,202,313,547
258,0,260,195,323,645
176,0,201,131,246,516
69,0,91,45,115,298
47,0,30,16,61,421
5,0,0,0,5,15
5,0,5,,5,24
5,0,5,,5,34
5,0,5,,5,41
15,0,5,,18,117
5,0,5,,11,96
5,0,5,,5,60
5,0,5,,5,34
0,0,0,0,0,10
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
132,0,66,38,160,1610
0,0,5,0,5,12
5,0,0,0,5,26
5,0,5,0,5,56
10,0,5,,11,91
20,0,5,,22,305
23,0,5,,27,379
41,0,23,13,51,414
36,0,24,15,45,327
39,0,32,11,60,347
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
5,0,5,,5,5
5,0,5,,10,60
5,0,5,,14,93
11,0,10,,17,91
10,0,10,,18,94
62,0,42,20,84,581
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,5
0,0,0,0,0,5
5,0,5,,10,38
5,0,5,0,5,90
15,0,12,,21,160
36,0,20,11,45,290
11,0,5,,13,237
0,0,0,0,0,5
0,0,0,0,0,29
0,0,0,0,0,34
5,0,0,0,5,32
5,0,5,,5,50
5,0,5,,5,28
5,0,5,,5,29
5,0,5,0,5,29
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
555,5,604,310,851,4976
5,0,5,0,5,48
5,0,5,,5,78
13,0,10,,17,166
26,0,21,17,30,238
132,5,134,81,186,971
163,5,174,96,242,1162
125,0,150,68,207,1251
89,0,110,41,158,1062
390,5,492,265,619,1779
0,0,5,0,5,24
5,0,5,,5,23
5,0,5,,11,40
22,0,20,16,26,76
111,5,122,75,159,387
122,5,143,81,185,480
83,0,116,53,146,457
41,0,78,34,85,292
19,0,12,,24,367
5,0,0,0,5,17
0,0,0,0,0,5
5,0,0,0,5,23
5,0,0,0,5,34
5,0,5,,5,92
5,0,5,,5,93
5,0,5,0,5,62
0,0,5,0,5,37
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
70,0,48,25,93,1627
0,0,0,0,0,5
5,0,0,0,5,21
5,0,0,0,5,60
0,0,0,0,0,83
5,0,5,,10,341
20,0,15,,26,388
16,0,17,,24,408
21,0,14,,29,321
27,0,27,,45,366
0,0,0,0,0,0
0,0,0,0,0,0
5,0,5,,5,5
5,0,5,,5,5
5,0,5,,5,64
5,0,5,,13,75
5,0,5,,11,109
5,0,5,0,11,106
42,0,21,,60,609
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,,5,37
5,0,5,0,5,99
14,0,5,,18,186
20,0,12,,31,278
5,0,5,,10,222
0,0,0,0,0,5
5,0,0,0,5,25
5,0,5,0,5,35
0,0,0,0,0,30
0,0,0,0,0,49
5,0,5,0,5,26
5,0,5,,5,29
5,0,0,0,5,27
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
922,5,901,561,1263,5692
0,0,0,0,0,49
10,0,5,,10,110
26,0,15,14,27,181
46,0,35,24,57,262
222,0,194,140,276,1142
249,5,256,166,340,1325
237,0,253,142,348,1451
132,0,143,70,205,1172
681,5,738,478,942,2262
0,0,0,0,0,20
5,0,5,,5,27
18,0,12,11,19,56
31,0,30,21,40,109
184,0,171,129,226,501
208,5,226,151,284,620
163,0,200,113,250,591
69,0,94,48,115,338
42,0,30,17,55,420
0,0,0,0,0,5
0,0,0,0,0,16
5,0,5,,5,25
5,0,5,,5,38
14,0,5,,16,117
5,0,5,,5,91
5,0,5,,11,80
5,0,5,0,11,44
0,0,0,0,0,12
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
117,0,62,34,145,1705
0,0,0,0,0,10
5,0,0,0,5,37
5,0,5,,5,55
5,0,5,0,5,72
19,0,11,,28,390
20,0,12,,25,382
38,0,20,13,45,431
26,0,16,11,31,328
28,0,28,15,41,370
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,10
5,0,5,,5,54
5,0,5,,10,96
5,0,11,,15,108
5,0,5,,12,98
45,0,35,12,68,662
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
5,0,0,0,5,28
5,0,10,,13,93
16,0,5,,21,209
22,0,16,,33,328
5,0,5,,12,261
0,0,0,0,0,10
0,0,0,0,0,30
0,0,0,0,0,38
0,0,0,0,0,29
5,0,0,0,5,48
5,0,5,,5,42
5,0,5,,5,29
5,0,5,,5,35
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1484,12,1221,844,1866,6248
5,0,5,0,5,42
12,0,5,,14,89
25,0,14,10,29,167
63,0,47,39,71,300
337,5,259,200,396,1284
357,5,308,212,454,1392
414,5,375,254,537,1626
275,5,211,125,363,1348
1093,5,1024,743,1376,2611
5,0,5,0,5,20
5,0,5,,10,25
16,0,5,,18,48
55,0,46,38,63,135
274,5,232,189,317,590
287,5,274,197,364,672
299,5,313,217,396,698
153,5,143,91,206,423
51,5,30,17,65,408
0,0,0,0,0,10
5,0,0,0,5,14
5,0,5,,5,28
5,0,5,,5,37
18,0,5,,20,104
10,5,5,,16,97
5,0,5,,12,78
5,0,5,,5,40
0,0,5,0,5,10
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
170,5,75,43,203,1877
0,0,0,0,0,5
5,0,0,0,5,26
5,0,5,,5,64
5,0,0,0,5,85
31,5,12,,38,413
35,0,16,,45,406
45,0,19,16,48,446
50,5,26,14,63,428
46,0,40,16,70,401
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
5,0,0,0,5,5
5,0,5,,12,71
10,0,5,,12,86
16,0,15,,24,128
12,0,13,,21,103
107,5,42,18,132,703
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,0,5,52
14,0,5,,16,99
39,5,15,,51,230
49,0,22,12,59,320
17,0,5,,19,237
0,0,0,0,0,5
5,0,0,0,5,23
0,0,5,0,5,20
5,0,0,0,5,31
5,0,5,0,5,52
5,0,5,,5,29
5,0,5,,5,46
5,0,5,,5,34
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
1285,5,916,669,1534,5227
5,0,0,0,5,36
5,0,5,,10,81
16,5,5,,17,172
28,0,21,11,38,218
227,5,177,129,275,1007
352,5,259,199,413,1199
367,0,275,198,444,1373
286,5,170,123,334,1141
835,5,741,554,1022,2073
5,0,0,0,5,12
5,0,5,,5,20
12,5,5,,12,44
23,0,19,11,31,83
179,5,158,116,221,458
261,5,225,182,304,561
232,0,215,153,294,554
124,5,114,84,154,341
51,5,18,,63,364
5,0,0,0,5,12
5,0,5,0,5,15
5,0,0,0,5,26
5,0,0,0,5,25
11,0,5,,13,97
19,0,5,,20,85
5,0,5,,14,66
5,5,5,0,10,38
5,0,0,0,5,5
0,0,0,0,0,0
0,0,0,0,0,0
5,0,0,0,5,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
184,5,77,57,205,1592
0,0,0,0,0,5
5,0,5,,5,24
5,0,5,0,5,60
5,0,5,0,5,74
24,0,5,,24,326
39,5,18,,52,343
63,0,27,25,65,437
54,0,22,20,56,321
55,0,32,20,67,322
0,0,0,0,0,0
0,0,0,0,0,5
5,0,0,0,5,5
0,0,0,0,0,5
5,0,5,,11,51
14,0,5,,18,85
16,0,5,,20,89
16,0,5,,17,84
141,5,44,27,158,651
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,0,5,36
16,0,5,,16,93
42,0,14,11,45,194
80,5,26,13,93,324
18,0,5,,18,218
0,0,0,0,0,5
5,0,0,0,5,21
0,0,0,0,0,35
5,0,0,0,5,23
5,0,5,,5,39
5,0,0,0,5,31
5,0,5,,5,32
