deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
5,0,10,5,16,219
19,0,52,5,66,786
21,5,49,5,63,855
30,0,67,5,91,944
27,0,88,5,112,1230
99,0,299,34,364,4232
0,0,5,0,5,50
5,0,0,0,5,112
5,0,5,5,5,152
0,0,5,0,5,188
25,0,64,5,81,812
17,0,55,5,65,806
22,0,75,5,90,878
30,0,87,10,107,1234
149,5,295,45,401,4565
5,0,5,0,5,41
0,0,5,0,5,104
0,0,5,0,5,149
5,5,5,5,13,183
23,0,50,5,67,840
33,5,60,11,83,900
48,0,74,18,104,1011
38,0,97,5,126,1337
296,0,400,106,590,4746
0,0,0,0,0,41
5,0,5,5,5,85
5,0,5,5,15,126
10,0,15,5,24,212
47,0,61,20,88,877
72,0,80,23,129,934
72,0,103,25,150,1044
86,0,128,34,180,1427
977,5,623,286,1316,5815
0,0,5,0,5,49
5,0,5,0,5,90
5,5,5,0,15,165
25,0,14,5,33,247
164,0,98,42,220,1040
214,0,117,56,275,1090
278,5,178,91,365,1329
286,5,205,91,401,1805
1947,5,1002,687,2266,6817
5,0,5,5,5,51
5,0,0,0,5,77
17,0,5,5,22,162
51,0,26,14,63,256
306,5,152,103,357,1184
464,5,223,161,526,1435
522,5,266,190,600,1619
581,0,326,215,692,2033
1929,5,967,679,2219,6281
5,0,5,0,5,55
5,0,5,5,5,69
22,0,5,5,23,142
52,0,21,15,58,238
322,0,172,121,373,1084
444,5,225,167,503,1325
540,0,230,157,613,1479
541,5,308,213,637,1889
1569,5,938,602,1906,6272
5,0,0,0,5,49
5,0,5,5,5,81
30,0,18,13,35,169
59,0,29,21,67,256
303,0,186,126,363,1153
421,5,234,166,489,1389
388,5,220,134,475,1406
361,0,248,139,470,1769
1087,5,716,426,1378,5344
5,0,5,5,5,49
5,0,5,0,5,65
16,0,5,5,19,143
46,0,29,20,55,260
236,5,147,91,293,1096
261,0,165,112,314,1079
278,0,182,105,355,1194
245,0,184,95,334,1458
495,5,437,180,752,4889
0,0,5,0,5,51
5,0,5,0,5,91
11,0,5,5,14,161
18,0,15,5,25,251
110,0,93,42,161,952
132,0,94,47,179,982
118,5,107,44,181,1028
105,0,118,36,187,1373
151,5,334,57,430,4373
5,0,0,0,5,56
5,0,0,0,5,87
5,5,5,5,5,152
5,0,5,5,14,225
33,0,61,12,82,828
28,5,72,10,91,856
50,0,83,23,110,967
28,0,105,10,123,1202
105,0,311,37,379,4386
0,0,5,0,5,62
5,0,5,5,5,87
5,0,5,5,5,130
5,0,11,5,16,216
20,0,50,5,62,834
25,0,71,11,85,910
26,0,99,5,119,964
21,0,74,5,86,1183
286,5,390,104,574,4862
5,0,5,0,5,78
5,0,5,5,5,101
11,0,5,5,16,164
25,0,18,5,38,251
60,0,66,24,102,905
67,0,81,20,128,965
60,0,94,24,130,1085
60,5,118,26,154,1313
384,5,467,160,692,4818
0,0,5,0,5,54
5,0,5,5,5,103
12,0,10,5,17,161
21,0,22,5,34,240
90,5,90,39,142,927
94,0,122,47,169,1010
91,0,104,32,163,1031
70,0,115,25,160,1292
285,0,410,108,587,4907
5,0,5,0,5,55
0,0,5,0,5,88
10,0,5,5,13,175
24,0,15,5,30,241
63,0,70,25,108,906
69,0,89,25,133,983
52,0,92,20,124,1096
66,0,134,27,173,1363
236,0,420,85,571,4937
0,0,5,0,5,51
5,0,5,5,5,73
5,0,5,5,13,163
5,0,11,5,16,225
41,0,67,17,91,868
52,0,95,24,123,947
61,0,114,17,158,1091
66,0,117,20,163,1519
585,5,568,195,964,5662
0,0,5,0,5,54
5,5,5,5,5,84
18,0,5,5,22,193
22,0,17,5,31,240
85,5,78,30,134,1008
135,0,125,46,214,1081
145,5,142,39,250,1304
177,5,195,68,306,1698
2669,12,1251,899,3025,7936
5,0,5,5,5,65
5,0,5,5,5,90
32,0,13,5,39,191
82,0,38,30,90,335
410,5,170,121,460,1278
492,0,253,172,573,1468
683,5,345,252,776,1840
956,5,428,315,1072,2669
779,5,589,293,1076,5037
5,0,5,0,5,55
5,0,5,5,5,76
5,0,5,5,10,147
18,0,12,5,23,224
104,0,75,36,143,830
162,0,134,65,231,966
223,5,170,94,300,1197
261,0,191,89,363,1542
206,5,356,67,496,4680
0,0,5,0,5,58
0,0,0,0,0,95
5,0,5,5,5,142
5,0,5,5,5,214
35,0,51,5,78,826
51,5,91,18,124,946
43,5,90,17,117,1046
71,0,112,22,161,1353
118,5,310,36,396,4258
0,0,0,0,0,48
0,0,0,0,0,70
5,0,5,0,5,141
5,0,5,5,5,213
18,0,47,5,58,757
21,5,57,5,76,822
37,5,98,14,123,1008
39,5,99,11,128,1199
172,5,310,47,440,4618
5,0,0,0,5,65
5,0,5,5,5,97
5,0,5,0,5,136
5,0,12,5,15,211
23,5,39,5,57,831
31,5,63,5,87,880
33,0,82,5,107,1080
74,5,105,22,160,1318
195,5,340,46,493,4376
0,0,5,0,5,50
5,0,0,0,5,83
5,0,5,0,5,150
5,0,5,5,5,233
24,5,60,5,79,761
36,5,83,11,109,915
58,0,77,5,129,949
71,5,106,21,158,1235
241,5,340,59,524,4709
0,0,5,0,5,76
5,0,5,0,5,101
5,0,5,5,5,173
5,0,13,5,15,230
17,0,41,5,54,822
47,5,54,10,92,902
59,0,95,15,139,1056
109,5,130,26,214,1349
262,0,375,80,557,4774
5,0,5,0,5,60
5,0,0,0,5,70
5,0,5,5,10,184
5,0,5,5,11,235
22,0,48,5,63,830
43,0,66,5,104,909
65,0,97,22,140,1119
118,0,148,41,225,1367
196,0,313,52,457,4518
5,0,5,0,5,61
5,0,0,0,5,85
0,0,5,0,5,134
5,0,5,5,11,222
15,0,50,5,61,848
30,0,67,5,88,904
62,0,84,17,129,1026
80,0,102,20,162,1238
237,5,370,76,535,4978
0,0,0,0,0,58
5,0,5,0,5,83
5,0,5,5,12,174
5,5,5,0,12,215
20,0,46,5,60,865
41,0,72,17,96,940
73,5,111,23,164,1162
95,0,122,29,188,1481
300,20,433,82,671,5049
5,5,5,0,5,64
5,5,5,0,5,84
5,5,5,5,11,173
5,5,5,0,12,243
26,5,51,5,76,850
51,5,85,13,126,964
83,5,121,24,184,1149
124,5,159,39,248,1522
450,85,522,122,928,5663
5,5,0,0,5,63
5,0,5,0,5,81
5,5,5,5,11,167
5,5,5,0,15,265
40,17,66,5,114,961
74,21,97,14,176,1067
117,13,147,42,234,1345
206,26,196,57,368,1714
409,40,514,142,818,5273
5,0,5,5,5,68
5,0,5,5,5,88
5,5,5,5,10,142
5,5,11,5,18,220
40,5,76,17,103,835
65,5,92,20,143,991
97,10,152,35,223,1264
190,17,175,65,316,1665
168,5,340,50,463,4422
0,0,5,0,5,48
5,0,5,0,5,69
5,0,5,0,5,125
5,0,5,0,5,239
12,5,41,5,50,767
30,0,78,5,100,865
42,5,85,12,116,1025
80,5,124,26,181,1284
93,0,354,27,420,4769
0,0,0,0,0,57
0,0,5,0,5,102
0,0,5,0,5,154
5,0,15,5,16,238
5,0,39,5,46,790
15,0,66,5,78,934
29,0,113,5,136,1118
38,0,114,15,137,1376
51,5,273,17,312,3752
0,0,0,0,0,36
0,0,5,0,5,64
5,0,5,5,5,118
5,5,5,0,5,161
5,5,37,5,40,676
5,5,55,5,59,688
17,5,80,5,92,892
20,5,89,5,105,1117
0,58,592,0,650,8725
0,5,5,0,5,106
0,5,5,0,5,168
0,5,5,0,13,221
0,5,18,0,22,326
0,13,76,0,89,1502
0,13,124,0,137,1789
0,12,180,0,192,2202
0,5,178,0,186,2411
5,114,516,5,630,8316
0,5,5,0,11,105
0,5,5,0,5,159
0,5,5,0,5,216
0,5,14,0,20,313
0,31,87,0,118,1366
0,30,112,0,142,1733
5,19,117,5,136,2087
0,18,176,0,194,2337
24,85,553,12,650,8842
0,0,5,0,5,108
0,5,5,0,5,211
5,5,5,0,13,233
5,5,11,0,16,373
5,29,63,0,95,1416
5,13,124,5,140,1859
5,16,160,5,177,2235
5,19,180,5,201,2407
449,16,700,159,1005,8735
0,0,0,0,0,105
5,0,5,5,5,200
5,5,5,5,11,241
11,0,23,5,27,384
48,5,110,15,145,1431
95,5,160,33,228,1782
148,5,221,53,317,2193
142,5,176,49,274,2399
540,5,645,193,995,8964
0,0,5,0,5,119
5,0,5,5,5,239
5,0,11,5,16,288
22,0,20,5,35,408
77,5,91,31,138,1542
108,5,139,35,214,1773
145,0,189,51,283,2213
175,0,191,65,301,2382
471,5,570,186,856,8297
0,0,0,0,0,105
5,0,5,0,5,213
5,0,5,5,13,269
28,0,23,5,42,451
100,0,114,47,167,1478
94,0,124,39,179,1665
121,0,157,43,235,2006
118,5,139,44,214,2110
700,0,652,276,1076,9061
5,0,5,0,5,118
5,0,5,0,5,217
5,0,5,5,5,274
28,0,26,12,42,434
117,0,103,50,170,1610
189,0,189,87,291,1949
176,0,161,63,274,2143
183,0,164,62,285,2316
912,5,861,426,1348,9331
0,0,5,0,5,90
5,0,5,5,5,198
12,0,13,5,18,296
21,0,21,5,34,371
147,0,142,78,211,1673
205,5,208,103,310,1948
227,5,222,102,348,2253
299,0,250,127,422,2502
914,0,858,456,1316,9180
0,0,5,0,5,109
5,0,5,0,5,177
11,0,5,5,12,249
20,0,17,5,30,373
108,0,130,57,181,1602
208,0,210,125,293,1929
286,0,268,148,406,2319
280,0,224,114,390,2422
985,0,938,511,1412,9423
0,0,5,0,5,111
5,0,5,5,5,208
5,0,5,5,13,234
13,0,15,5,21,358
127,0,130,69,188,1623
232,0,243,139,336,2003
301,0,279,160,420,2395
302,0,261,133,430,2491
1285,5,1032,625,1697,9767
0,0,5,0,5,113
5,0,5,5,5,199
11,0,5,5,12,273
31,0,24,12,43,378
153,5,139,70,223,1602
299,5,261,175,386,2014
390,5,316,188,520,2621
397,5,282,174,506,2567
2508,5,1820,1322,3010,11450
0,0,5,0,5,105
11,0,11,5,15,215
11,0,13,5,17,276
56,0,42,26,72,442
309,5,244,169,385,1855
541,0,443,327,657,2390
744,5,565,426,885,3000
836,5,501,360,978,3167
3695,5,2457,2001,4152,13069
5,0,5,5,5,109
10,0,5,5,11,217
32,0,20,17,35,296
81,0,46,37,90,480
470,0,341,266,545,2051
888,5,643,529,1003,2852
1080,0,720,598,1202,3394
1133,0,679,548,1264,3670
1692,5,1321,926,2088,9786
5,0,5,5,5,87
5,0,5,5,5,209
17,0,12,5,21,243
46,0,36,28,54,404
239,0,196,135,300,1625
423,0,363,265,521,2151
488,5,397,279,607,2506
472,0,312,209,575,2561
657,5,744,357,1046,9017
5,0,5,0,5,97
5,0,5,5,5,213
5,0,10,5,13,259
13,5,13,5,22,412
143,0,155,83,215,1626
174,5,196,108,263,1992
181,0,214,95,300,2220
131,0,150,58,223,2198
500,5,659,289,871,8768
5,0,5,0,5,118
5,0,5,5,5,214
11,0,10,5,17,279
32,0,28,23,37,446
116,0,134,68,182,1626
126,5,174,80,220,1877
125,0,160,73,212,2131
85,5,148,39,195,2077
518,5,685,294,911,9016
0,0,5,0,5,107
5,0,5,5,5,224
11,0,5,5,14,281
37,0,33,17,53,375
141,0,149,73,217,1666
133,5,182,84,233,2003
115,0,169,67,217,2193
77,0,139,46,170,2167
264,0,536,144,656,8340
5,0,5,0,5,116
5,0,5,0,5,234
5,0,10,5,12,289
27,0,23,12,38,398
72,0,110,40,142,1552
69,0,132,38,163,1737
58,0,142,34,166,1960
29,0,115,15,129,2054
319,0,562,170,711,8814
0,0,5,0,5,115
5,0,5,0,5,228
11,0,10,5,18,318
30,0,30,18,42,431
84,0,105,50,139,1574
74,0,147,39,182,1865
61,0,141,38,164,2094
57,0,124,22,159,2189
1640,5,1491,1047,2087,10502
5,0,5,5,5,102
19,0,14,13,20,237
56,0,43,32,67,359
135,0,92,80,147,558
483,5,369,296,557,2084
400,5,373,275,499,2286
333,5,355,225,464,2468
212,0,242,125,329,2408
2652,5,2235,1764,3124,11194
5,0,5,0,5,132
30,0,22,17,35,236
113,0,74,63,124,382
234,5,163,146,252,605
816,0,634,549,901,2353
657,0,560,465,752,2516
495,0,471,352,614,2534
302,5,309,172,439,2436
1619,5,1560,1070,2110,10448
5,0,5,5,5,123
20,0,19,15,24,238
54,0,45,39,60,353
114,0,87,71,130,548
528,0,446,375,599,2094
367,0,357,255,469,2160
332,5,351,212,472,2533
200,0,252,101,351,2399
680,5,940,428,1194,9500
0,0,5,0,5,108
5,0,5,5,5,183
19,0,17,10,26,282
50,5,43,30,64,413
185,0,227,134,278,1717
181,0,234,118,297,2046
155,0,237,90,302,2367
83,5,176,42,218,2384
999,5,1185,616,1573,10487
0,0,5,0,5,126
5,5,5,5,11,236
30,0,23,15,38,304
60,5,50,34,77,495
236,5,243,154,326,1842
230,5,280,147,364,2259
263,5,339,168,435,2632
171,0,242,93,320,2593
2493,17,1966,1455,3015,12102
5,0,5,5,5,121
16,0,15,11,20,215
42,0,30,25,47,315
122,0,77,62,137,530
525,5,393,320,599,2199
627,5,549,402,777,2754
617,5,475,347,748,2956
539,5,425,287,681,3012
1964,5,1451,1076,2344,9660
5,0,5,5,5,115
5,0,5,5,5,170
26,5,19,12,34,312
60,0,39,29,70,394
396,5,305,243,459,1706
454,5,353,267,542,2034
565,0,427,319,673,2444
453,5,300,199,555,2485
598,5,699,293,1010,8797
0,0,5,0,5,123
5,0,5,5,5,192
5,0,5,5,5,253
12,0,15,5,19,406
92,0,123,56,159,1530
169,5,182,83,271,1875
179,5,215,88,309,2239
140,0,157,55,242,2179
192,13,475,85,593,8211
5,5,5,0,5,115
0,0,5,0,5,190
5,0,5,5,5,274
5,5,10,5,14,367
31,5,92,12,112,1405
42,5,117,18,143,1708
55,5,145,32,170,2096
55,5,103,19,144,2056
243,5,500,71,681,8729
5,0,5,5,5,138
5,0,5,0,5,214
5,0,5,5,11,279
5,0,11,5,15,414
19,5,70,5,88,1483
56,5,113,11,161,1793
70,5,137,26,183,2167
84,5,152,27,211,2241
332,5,578,130,784,8712
5,0,5,5,5,112
5,5,5,5,5,211
5,5,11,5,14,293
5,0,15,5,19,404
42,0,89,13,118,1533
55,0,112,27,140,1756
98,0,175,34,239,2238
120,5,170,47,245,2165
447,5,597,160,886,8939
5,0,5,0,5,125
5,0,5,0,5,214
5,0,12,5,15,286
11,0,18,5,24,383
56,0,96,21,131,1477
75,0,127,32,170,1803
139,5,190,57,273,2404
158,5,148,44,263,2247
491,5,634,166,963,9033
0,0,5,0,5,115
5,0,5,5,5,211
5,0,11,5,13,279
12,0,13,5,21,418
67,5,96,21,145,1495
112,5,146,39,220,1908
126,0,176,38,264,2367
167,0,188,60,295,2240
430,5,536,147,820,8878
5,0,5,0,5,121
5,0,5,5,5,212
5,0,5,5,5,287
5,0,16,5,19,379
62,0,77,21,118,1510
84,0,119,31,172,1816
131,5,156,38,250,2327
141,0,159,52,248,2226
374,19,620,137,876,9285
5,5,5,5,5,134
5,5,5,0,5,208
5,0,5,0,5,278
5,0,16,5,19,390
40,5,71,14,102,1495
77,5,144,32,193,1987
111,5,207,38,282,2430
133,5,173,50,261,2363
326,89,646,116,941,9234
0,0,5,0,5,106
5,5,5,5,5,191
5,5,5,5,11,255
5,5,19,5,28,435
42,18,89,18,130,1533
56,22,141,20,199,1890
96,15,216,35,291,2450
118,25,172,38,275,2374
400,139,742,143,1131,10119
5,5,5,0,5,107
5,5,5,0,5,191
5,0,5,5,10,296
10,5,11,5,24,424
43,32,109,15,168,1669
65,23,169,27,229,2085
130,36,225,52,336,2653
144,37,217,45,352,2694
668,56,856,270,1304,10045
0,0,5,0,5,115
5,0,5,5,5,194
5,5,10,5,14,280
5,0,17,5,23,406
61,10,125,28,168,1618
116,14,180,53,254,2036
230,16,246,76,415,2686
243,15,270,105,421,2710
344,17,625,133,852,8521
0,0,5,0,5,105
5,0,5,0,5,178
5,0,5,5,5,252
5,5,15,0,21,329
28,5,88,5,109,1375
80,5,149,38,193,1855
105,5,192,42,263,2230
119,5,173,43,252,2197
244,5,607,89,767,9228
0,0,5,0,5,112
0,0,5,0,5,172
5,0,5,5,5,278
5,0,14,5,17,368
21,0,91,5,107,1519
40,5,131,16,156,1933
79,5,183,33,230,2387
99,5,178,33,247,2459
110,5,384,42,454,5894
5,0,5,0,5,63
0,0,0,0,0,65
0,0,5,0,5,156
0,0,5,0,5,210
24,0,63,5,79,956
29,5,84,14,101,1251
28,0,122,5,141,1588
28,0,108,11,125,1605
0,5,40,0,49,660
0,0,0,0,0,5
0,0,0,0,0,10
0,0,0,0,0,16
0,5,0,0,5,27
0,5,5,0,5,103
0,5,5,0,5,99
0,5,12,0,14,158
0,5,14,0,17,239
0,5,41,0,45,636
0,0,0,0,0,5
0,0,5,0,5,18
0,0,0,0,0,16
0,5,5,0,5,25
0,5,5,0,5,93
0,5,10,0,12,120
0,0,11,0,11,146
0,0,11,0,11,210
5,12,72,0,88,643
0,0,0,0,0,5
0,0,0,0,0,11
0,0,5,0,5,15
0,0,5,0,5,29
0,0,10,0,10,82
5,5,15,0,21,109
5,5,15,0,21,162
5,5,27,0,31,227
26,5,67,5,87,657
0,0,5,0,5,5
0,0,0,0,0,10
0,5,5,0,5,25
5,0,5,5,5,26
5,0,5,5,11,86
5,5,12,5,18,116
5,5,20,5,26,158
5,0,22,5,27,228
53,0,46,14,85,650
0,0,0,0,0,12
0,0,0,0,0,19
5,0,5,5,5,21
5,0,5,5,5,19
5,0,5,5,13,89
5,0,5,5,5,109
12,0,14,5,23,142
25,0,11,5,34,239
20,0,35,5,49,598
0,0,0,0,0,11
0,0,0,0,0,13
0,0,5,0,5,24
5,0,5,5,5,28
5,0,5,5,5,93
5,0,10,0,13,110
5,0,5,5,5,128
5,0,11,5,16,191
30,0,49,11,68,589
0,0,0,0,0,5
5,0,5,0,5,11
5,0,0,0,5,18
5,0,5,0,5,33
5,0,5,5,5,108
0,0,5,0,5,92
11,0,16,5,21,128
12,0,14,5,23,195
42,0,63,27,78,634
0,0,0,0,0,11
0,0,0,0,0,20
0,0,0,0,0,21
5,0,5,5,5,29
5,0,12,5,15,86
5,0,17,5,20,114
5,0,15,5,17,133
13,0,17,5,23,220
117,0,102,53,166,704
0,0,0,0,0,5
0,0,0,0,0,19
5,0,5,0,5,22
5,0,5,0,5,18
5,0,11,5,15,77
18,0,17,5,26,123
26,0,23,11,38,175
62,0,49,28,83,265
314,0,216,172,358,997
5,0,0,0,5,15
0,0,0,0,0,15
5,0,5,5,5,30
5,0,5,5,5,22
22,0,17,11,28,125
55,0,47,32,70,180
88,0,64,53,99,257
139,0,81,70,150,353
558,5,308,273,595,1135
0,0,0,0,0,5
5,0,5,5,5,14
5,0,5,5,5,26
5,0,5,5,5,29
53,0,35,30,58,147
69,0,54,45,78,168
148,5,91,81,159,281
276,5,120,110,287,463
349,5,236,193,393,936
0,0,0,0,0,5
0,0,5,0,5,10
5,0,5,5,5,23
5,0,5,5,5,27
37,0,26,22,41,133
76,0,60,49,87,205
101,0,72,59,114,226
128,5,69,59,139,304
97,0,89,52,134,671
0,0,0,0,0,5
0,0,5,0,5,19
0,0,0,0,0,20
5,0,5,5,5,22
14,0,15,5,20,108
19,0,16,5,26,124
26,0,23,18,31,158
33,0,29,13,49,215
32,0,52,18,66,563
5,0,0,0,5,5
0,0,5,0,5,5
0,0,5,0,5,12
5,0,5,0,5,26
5,0,5,5,5,84
13,0,16,10,19,112
5,0,12,5,14,128
10,0,15,5,21,188
26,0,51,12,65,642
0,0,0,0,0,10
0,0,0,0,0,15
0,0,0,0,0,25
5,0,5,5,5,34
5,0,5,5,5,95
5,0,15,5,19,107
5,0,15,5,17,160
5,0,14,5,20,196
39,0,55,22,72,585
0,0,0,0,0,5
5,0,5,0,5,12
0,0,5,0,5,10
5,0,5,5,5,32
5,0,5,5,12,114
11,0,14,5,18,107
5,0,12,5,15,130
10,0,17,5,23,177
35,5,62,25,73,620
0,0,0,0,0,11
5,0,5,5,5,16
5,0,5,5,5,28
5,0,5,5,5,26
5,0,12,5,14,95
11,5,11,5,14,126
5,0,16,5,19,122
5,0,18,5,20,196
18,0,56,12,62,602
0,0,0,0,0,5
0,0,0,0,0,10
5,0,5,5,5,21
0,0,0,0,0,19
5,0,13,5,15,91
5,0,17,5,19,138
0,0,5,0,5,130
5,0,16,5,18,186
12,0,40,5,46,604
0,0,0,0,0,5
0,0,0,0,0,16
0,0,0,0,0,21
5,0,5,0,5,28
5,0,11,5,12,84
5,0,5,5,5,122
5,0,11,5,13,161
5,0,10,0,12,165
35,0,76,23,88,608
0,0,0,0,0,10
5,0,5,0,5,18
5,0,5,5,5,24
5,0,5,5,5,28
5,0,14,5,15,98
5,0,13,5,18,118
5,0,21,5,22,138
11,0,24,5,27,174
89,5,98,50,138,716
0,0,0,0,0,5
5,0,0,0,5,17
5,0,5,5,5,27
5,5,5,5,5,39
22,0,25,14,33,123
17,0,17,11,23,151
19,0,24,11,32,149
19,0,23,5,35,207
215,0,183,129,269,854
0,0,5,0,5,5
5,0,0,0,5,17
5,0,5,5,5,25
14,0,5,5,14,43
54,0,36,30,60,152
55,0,52,40,67,189
48,0,47,29,66,194
38,0,36,21,53,228
195,0,165,118,242,805
5,0,5,5,5,5
5,0,5,5,5,5
5,0,5,5,5,24
5,0,5,5,5,39
50,0,42,32,60,152
38,0,33,22,49,143
50,0,44,34,60,202
41,0,34,19,56,232
146,5,127,76,202,835
0,0,0,0,0,5
5,0,0,0,5,18
5,0,5,5,5,26
12,0,5,5,13,34
35,5,24,17,44,151
39,0,33,22,50,166
33,5,36,21,50,197
19,5,24,5,35,236
133,12,118,81,182,780
0,0,0,0,0,5
0,0,0,0,0,15
5,5,5,5,5,25
5,5,5,0,5,29
25,5,24,18,34,134
42,0,40,29,53,175
33,5,30,21,44,164
26,5,21,12,39,231
131,5,132,85,179,682
5,0,5,5,5,5
5,0,5,5,5,16
5,0,5,5,5,20
5,0,5,5,5,24
22,5,17,15,24,102
34,0,32,22,44,135
33,5,37,24,47,171
32,0,36,16,52,207
41,5,46,20,68,636
0,0,0,0,0,5
0,0,0,0,0,18
5,0,5,5,5,25
5,0,5,5,5,33
5,0,5,0,5,86
14,0,15,10,19,117
12,0,11,5,19,158
5,5,13,5,19,196
24,5,48,5,65,544
5,5,0,0,5,5
0,0,5,0,5,12
0,0,0,0,0,19
5,0,5,5,5,36
5,0,5,5,5,75
5,0,5,5,12,94
5,0,18,5,22,127
5,0,12,5,20,175
20,5,52,5,67,636
0,0,5,0,5,5
0,0,0,0,0,13
5,0,5,0,5,26
0,0,5,0,5,32
5,0,5,0,5,102
5,0,15,5,20,122
5,0,5,5,12,144
5,5,15,5,19,190
18,0,52,5,66,585
0,0,0,0,0,5
0,0,0,0,0,18
0,0,0,0,0,17
0,0,5,0,5,29
5,0,5,0,5,102
5,0,16,5,23,116
5,0,12,5,14,130
5,0,16,5,19,168
27,0,32,13,46,575
0,0,0,0,0,5
0,0,0,0,0,11
0,0,0,0,0,22
0,0,5,0,5,25
5,0,5,5,5,82
5,0,5,5,5,100
5,0,12,5,16,119
14,0,10,5,19,212
40,0,44,16,68,674
0,0,0,0,0,5
0,0,0,0,0,16
5,0,5,5,5,16
0,0,0,0,0,35
5,0,10,5,10,110
5,0,5,5,12,123
5,0,11,5,15,142
22,0,10,5,27,225
35,0,52,11,76,632
5,0,5,0,5,5
0,0,0,0,0,18
0,0,5,0,5,28
5,0,5,0,5,38
5,0,5,5,5,83
5,0,13,5,13,110
5,0,5,5,13,155
21,0,18,5,34,192
19,0,42,5,53,657
0,0,0,0,0,5
0,0,5,0,5,16
0,0,0,0,0,24
0,0,5,0,5,18
5,0,5,5,5,95
5,0,10,5,12,123
5,0,11,5,12,144
5,0,13,5,19,228
19,5,39,5,51,630
0,0,0,0,0,5
0,0,0,0,0,12
0,0,5,0,5,19
5,0,5,5,5,27
5,0,5,0,5,81
5,5,5,0,5,124
5,0,11,5,16,150
5,0,16,5,19,210
31,14,55,14,85,710
5,0,0,0,5,5
0,5,5,0,5,12
0,5,0,0,5,26
5,5,5,5,5,33
5,5,5,5,14,103
5,5,5,5,13,128
5,5,17,5,22,168
13,5,16,5,28,234
22,15,59,5,87,718
0,0,0,0,0,5
0,0,5,0,5,14
0,0,5,0,5,22
0,0,5,0,5,26
5,5,10,5,13,94
5,5,5,5,12,143
5,5,16,5,26,176
10,5,19,5,31,235
19,5,46,5,59,530
0,0,5,0,5,5
0,0,0,0,0,5
0,0,5,0,5,17
0,0,5,0,5,20
5,5,5,5,5,70
5,5,5,5,10,103
5,0,14,5,16,121
11,5,15,5,22,188
27,5,53,14,68,621
0,0,0,0,0,5
0,0,0,0,0,5
0,5,0,0,5,19
0,0,5,0,5,22
5,5,5,5,10,93
5,0,5,5,5,115
5,0,18,5,23,156
15,5,17,5,25,203
11,5,28,5,37,442
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,19
5,0,5,0,5,48
5,0,10,5,12,87
5,5,11,0,15,126
5,0,5,5,5,142
0,75,616,0,691,11278
0,0,5,0,5,143
0,5,5,0,5,159
0,5,5,0,15,259
0,5,21,0,28,408
0,16,99,0,115,1840
0,16,141,0,157,2257
0,10,157,0,167,2745
0,17,177,0,194,3467
0,91,535,0,626,10367
0,5,5,0,5,116
0,5,5,0,5,171
0,5,5,0,5,248
0,5,12,0,15,350
0,20,81,0,101,1717
0,25,92,0,117,2074
0,18,156,0,174,2513
0,15,181,0,196,3178
98,111,726,44,891,11150
0,5,5,0,5,117
0,5,5,0,5,198
5,5,5,0,12,289
5,5,12,0,22,426
17,26,121,5,159,1807
17,24,152,5,184,2156
33,22,201,14,242,2742
29,22,223,16,258,3415
1063,23,1037,458,1664,11527
0,0,5,0,5,119
5,0,5,5,5,200
5,0,5,5,10,308
18,5,28,5,41,427
118,5,165,60,228,1757
218,5,234,97,359,2320
323,5,278,141,468,2787
379,5,317,149,550,3609
1158,5,900,451,1612,11704
0,0,5,0,5,120
5,0,5,0,5,231
5,0,5,5,15,344
14,0,19,5,30,532
127,0,121,56,192,1933
212,0,184,77,319,2258
336,5,247,133,452,2750
459,5,318,180,600,3536
559,5,624,225,960,10572
0,0,5,0,5,131
5,0,5,5,5,241
5,0,5,5,10,336
5,0,19,5,24,473
89,0,115,48,156,1871
122,5,137,46,214,2099
145,0,185,64,266,2476
189,5,153,61,282,2945
681,5,746,285,1145,11258
5,0,5,0,5,138
5,5,5,5,10,268
5,0,12,5,17,314
15,0,27,5,36,494
89,0,128,40,177,1971
148,5,162,64,247,2216
186,5,216,82,321,2659
228,0,194,87,335,3198
785,5,803,352,1238,11450
0,0,5,0,5,122
0,0,5,0,5,245
5,0,5,5,10,320
5,0,20,5,23,449
65,0,114,29,150,1895
157,5,195,89,264,2300
255,5,233,118,371,2739
296,0,227,109,414,3380
638,5,676,275,1040,10901
0,0,0,0,0,115
0,0,5,0,5,237
5,0,13,5,15,313
12,0,17,5,25,409
64,0,97,31,130,1825
133,0,162,69,226,2216
187,5,179,74,293,2637
237,0,207,94,350,3149
990,0,868,418,1440,11899
0,0,5,0,5,112
0,0,5,0,5,220
5,0,5,5,10,329
12,0,17,5,25,415
89,0,117,38,168,1878
188,0,205,95,298,2410
311,0,253,127,437,2929
384,0,266,153,497,3606
3074,5,1836,1348,3563,13940
5,0,0,0,5,103
5,0,5,5,5,199
18,0,16,5,25,334
36,0,32,19,49,507
323,0,220,146,397,2036
580,0,415,293,702,2780
982,5,578,445,1116,3604
1132,0,572,435,1269,4377
6051,5,3410,2831,6632,17897
5,0,5,0,5,112
5,0,10,5,12,213
32,0,18,13,37,332
80,0,53,38,95,527
572,0,390,304,658,2525
1187,5,772,637,1323,3625
1842,5,1103,946,2000,4638
2328,0,1062,887,2503,5925
4187,5,2543,2027,4707,15200
5,0,5,0,5,118
