,group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
3426,By Month,2022,9,6,New Mexico,Total - All Places of Death,65-74 years,5,0,30,5.0,34,343
3427,By Month,2022,9,6,New Mexico,Total - All Places of Death,75-84 years,18,0,36,11.0,43,384
3428,By Month,2022,9,6,New Mexico,Total - All Places of Death,85 years and over,28,0,36,13.0,51,396
3429,By Month,2022,10,6,New Mexico,Total - All Places of Death,All Ages,73,5,116,26.0,164,1734
3430,By Month,2022,10,6,New Mexico,Total - All Places of Death,0-17 years,0,0,0,0.0,0,19
3431,By Month,2022,10,6,New Mexico,Total - All Places of Death,18-29 years,5,0,0,0.0,5,43
3432,By Month,2022,10,6,New Mexico,Total - All Places of Death,30-39 years,5,0,5,5.0,5,77
3433,By Month,2022,10,6,New Mexico,Total - All Places of Death,40-49 years,5,0,5,5.0,5,101
3434,By Month,2022,10,6,New Mexico,Total - All Places of Death,50-64 years,10,0,21,5.0,27,283
3435,By Month,2022,10,6,New Mexico,Total - All Places of Death,65-74 years,18,0,23,5.0,33,326
3436,By Month,2022,10,6,New Mexico,Total - All Places of Death,75-84 years,21,5,38,5.0,51,429
3437,By Month,2022,10,6,New Mexico,Total - All Places of Death,85 years and over,18,0,24,5.0,39,456
3438,By Month,2022,11,6,New Mexico,Total - All Places of Death,All Ages,110,5,145,49.0,211,1837
3439,By Month,2022,11,6,New Mexico,Total - All Places of Death,0-17 years,5,0,5,0.0,5,14
3440,By Month,2022,11,6,New Mexico,Total - All Places of Death,18-29 years,0,5,5,0.0,5,46
3441,By Month,2022,11,6,New Mexico,Total - All Places of Death,30-39 years,5,0,5,5.0,5,80
3442,By Month,2022,11,6,New Mexico,Total - All Places of Death,40-49 years,5,5,5,0.0,5,82
3443,By Month,2022,11,6,New Mexico,Total - All Places of Death,50-64 years,14,5,23,5.0,30,321
3444,By Month,2022,11,6,New Mexico,Total - All Places of Death,65-74 years,23,5,33,10.0,47,393
3445,By Month,2022,11,6,New Mexico,Total - All Places of Death,75-84 years,28,0,39,16.0,51,419
3446,By Month,2022,11,6,New Mexico,Total - All Places of Death,85 years and over,38,5,41,13.0,67,482
3447,By Month,2022,12,6,New Mexico,Total - All Places of Death,All Ages,148,53,197,72.0,324,2146
3448,By Month,2022,12,6,New Mexico,Total - All Places of Death,0-17 years,5,0,5,0.0,5,15
3449,By Month,2022,12,6,New Mexico,Total - All Places of Death,18-29 years,5,0,5,5.0,5,38
3450,By Month,2022,12,6,New Mexico,Total - All Places of Death,30-39 years,5,5,5,5.0,13,92
3451,By Month,2022,12,6,New Mexico,Total - All Places of Death,40-49 years,5,5,5,5.0,11,115
3452,By Month,2022,12,6,New Mexico,Total - All Places of Death,50-64 years,28,16,32,15.0,60,360
3453,By Month,2022,12,6,New Mexico,Total - All Places of Death,65-74 years,29,11,43,16.0,67,420
3454,By Month,2022,12,6,New Mexico,Total - All Places of Death,75-84 years,44,17,54,23.0,92,569
3455,By Month,2022,12,6,New Mexico,Total - All Places of Death,85 years and over,35,5,52,13.0,77,537
3456,By Month,2022,1,2,New York,Total - All Places of Death,All Ages,3045,18,1948,1292.0,3719,12497
3457,By Month,2022,1,2,New York,Total - All Places of Death,0-17 years,5,0,5,5.0,5,57
3458,By Month,2022,1,2,New York,Total - All Places of Death,18-29 years,23,0,5,5.0,27,111
3459,By Month,2022,1,2,New York,Total - All Places of Death,30-39 years,42,0,28,17.0,53,265
3460,By Month,2022,1,2,New York,Total - All Places of Death,40-49 years,101,0,56,48.0,109,378
3461,By Month,2022,1,2,New York,Total - All Places of Death,50-64 years,501,5,304,240.0,568,1857
3462,By Month,2022,1,2,New York,Total - All Places of Death,65-74 years,644,5,416,299.0,768,2388
3463,By Month,2022,1,2,New York,Total - All Places of Death,75-84 years,794,5,534,343.0,989,3150
3464,By Month,2022,1,2,New York,Total - All Places of Death,85 years and over,934,5,600,339.0,1199,4291
3465,By Month,2022,2,2,New York,Total - All Places of Death,All Ages,1316,5,1128,567.0,1879,9318
3466,By Month,2022,2,2,New York,Total - All Places of Death,0-17 years,5,0,5,5.0,5,56
3467,By Month,2022,2,2,New York,Total - All Places of Death,18-29 years,5,0,5,5.0,11,92
3468,By Month,2022,2,2,New York,Total - All Places of Death,30-39 years,14,0,5,5.0,17,192
3469,By Month,2022,2,2,New York,Total - All Places of Death,40-49 years,31,0,24,14.0,41,263
3470,By Month,2022,2,2,New York,Total - All Places of Death,50-64 years,192,0,177,94.0,275,1348
3471,By Month,2022,2,2,New York,Total - All Places of Death,65-74 years,270,0,249,142.0,377,1788
3472,By Month,2022,2,2,New York,Total - All Places of Death,75-84 years,359,5,305,157.0,509,2305
3473,By Month,2022,2,2,New York,Total - All Places of Death,85 years and over,439,0,358,150.0,647,3274
3474,By Month,2022,3,2,New York,Total - All Places of Death,All Ages,421,5,729,154.0,1004,8970
3475,By Month,2022,3,2,New York,Total - All Places of Death,0-17 years,5,0,5,0.0,5,71
3476,By Month,2022,3,2,New York,Total - All Places of Death,18-29 years,5,0,5,5.0,5,134
3477,By Month,2022,3,2,New York,Total - All Places of Death,30-39 years,5,0,5,5.0,5,178
3478,By Month,2022,3,2,New York,Total - All Places of Death,40-49 years,5,0,12,5.0,16,288
3479,By Month,2022,3,2,New York,Total - All Places of Death,50-64 years,59,5,92,29.0,122,1330
3480,By Month,2022,3,2,New York,Total - All Places of Death,65-74 years,95,0,158,39.0,214,1681
3481,By Month,2022,3,2,New York,Total - All Places of Death,75-84 years,100,5,215,40.0,279,2260
3482,By Month,2022,3,2,New York,Total - All Places of Death,85 years and over,151,5,241,41.0,355,3028
3483,By Month,2022,4,2,New York,Total - All Places of Death,All Ages,345,23,697,111.0,954,8592
3484,By Month,2022,4,2,New York,Total - All Places of Death,0-17 years,0,5,5,0.0,5,66
3485,By Month,2022,4,2,New York,Total - All Places of Death,18-29 years,5,0,0,0.0,5,116
3486,By Month,2022,4,2,New York,Total - All Places of Death,30-39 years,5,5,10,5.0,15,172
3487,By Month,2022,4,2,New York,Total - All Places of Death,40-49 years,5,0,11,5.0,17,280
3488,By Month,2022,4,2,New York,Total - All Places of Death,50-64 years,38,5,95,14.0,120,1230
3489,By Month,2022,4,2,New York,Total - All Places of Death,65-74 years,60,5,135,20.0,180,1665
3490,By Month,2022,4,2,New York,Total - All Places of Death,75-84 years,101,5,193,40.0,260,2117
3491,By Month,2022,4,2,New York,Total - All Places of Death,85 years and over,132,5,249,35.0,355,2946
3492,By Month,2022,5,2,New York,Total - All Places of Death,All Ages,617,25,741,178.0,1203,9061
3493,By Month,2022,5,2,New York,Total - All Places of Death,0-17 years,5,5,5,5.0,5,62
3494,By Month,2022,5,2,New York,Total - All Places of Death,18-29 years,5,0,5,0.0,5,113
3495,By Month,2022,5,2,New York,Total - All Places of Death,30-39 years,5,0,5,5.0,12,221
3496,By Month,2022,5,2,New York,Total - All Places of Death,40-49 years,5,0,10,5.0,14,263
3497,By Month,2022,5,2,New York,Total - All Places of Death,50-64 years,45,0,65,5.0,103,1249
3498,By Month,2022,5,2,New York,Total - All Places of Death,65-74 years,103,5,132,40.0,199,1653
3499,By Month,2022,5,2,New York,Total - All Places of Death,75-84 years,172,5,218,53.0,344,2339
3500,By Month,2022,5,2,New York,Total - All Places of Death,85 years and over,278,11,305,73.0,520,3161
3501,By Month,2022,6,2,New York,Total - All Places of Death,All Ages,386,5,622,128.0,884,8364
3502,By Month,2022,6,2,New York,Total - All Places of Death,0-17 years,5,0,5,0.0,5,66
3503,By Month,2022,6,2,New York,Total - All Places of Death,18-29 years,5,0,5,5.0,5,129
3504,By Month,2022,6,2,New York,Total - All Places of Death,30-39 years,5,0,5,5.0,10,206
3505,By Month,2022,6,2,New York,Total - All Places of Death,40-49 years,5,5,12,5.0,17,274
3506,By Month,2022,6,2,New York,Total - All Places of Death,50-64 years,45,0,76,19.0,102,1220
3507,By Month,2022,6,2,New York,Total - All Places of Death,65-74 years,70,5,113,19.0,165,1558
3508,By Month,2022,6,2,New York,Total - All Places of Death,75-84 years,93,5,182,32.0,245,2063
3509,By Month,2022,6,2,New York,Total - All Places of Death,85 years and over,164,5,227,54.0,337,2848
3510,By Month,2022,7,2,New York,Total - All Places of Death,All Ages,380,5,649,111.0,923,8606
3511,By Month,2022,7,2,New York,Total - All Places of Death,0-17 years,0,0,5,0.0,5,66
3512,By Month,2022,7,2,New York,Total - All Places of Death,18-29 years,5,0,5,0.0,5,138
3513,By Month,2022,7,2,New York,Total - All Places of Death,30-39 years,5,0,5,5.0,5,192
3514,By Month,2022,7,2,New York,Total - All Places of Death,40-49 years,5,0,14,5.0,18,281
3515,By Month,2022,7,2,New York,Total - All Places of Death,50-64 years,39,5,83,14.0,110,1299
3516,By Month,2022,7,2,New York,Total - All Places of Death,65-74 years,57,0,109,19.0,147,1575
3517,By Month,2022,7,2,New York,Total - All Places of Death,75-84 years,104,0,184,31.0,257,2160
3518,By Month,2022,7,2,New York,Total - All Places of Death,85 years and over,169,5,252,43.0,381,2895
3519,By Month,2022,8,2,New York,Total - All Places of Death,All Ages,410,5,648,124.0,936,8744
3520,By Month,2022,8,2,New York,Total - All Places of Death,0-17 years,5,0,5,5.0,5,78
3521,By Month,2022,8,2,New York,Total - All Places of Death,18-29 years,5,0,5,5.0,5,125
3522,By Month,2022,8,2,New York,Total - All Places of Death,30-39 years,5,0,5,5.0,5,213
3523,By Month,2022,8,2,New York,Total - All Places of Death,40-49 years,5,0,10,0.0,17,320
3524,By Month,2022,8,2,New York,Total - All Places of Death,50-64 years,31,0,65,5.0,87,1209
3525,By Month,2022,8,2,New York,Total - All Places of Death,65-74 years,76,0,146,25.0,197,1685
3526,By Month,2022,8,2,New York,Total - All Places of Death,75-84 years,89,5,168,33.0,225,2146
3527,By Month,2022,8,2,New York,Total - All Places of Death,85 years and over,200,5,248,54.0,395,2968
3528,By Month,2022,9,2,New York,Total - All Places of Death,All Ages,424,5,628,113.0,941,8507
3529,By Month,2022,9,2,New York,Total - All Places of Death,0-17 years,5,0,5,5.0,5,71
3530,By Month,2022,9,2,New York,Total - All Places of Death,18-29 years,5,0,5,0.0,5,140
3531,By Month,2022,9,2,New York,Total - All Places of Death,30-39 years,5,0,5,5.0,10,214
3532,By Month,2022,9,2,New York,Total - All Places of Death,40-49 years,13,0,18,5.0,28,294
3533,By Month,2022,9,2,New York,Total - All Places of Death,50-64 years,40,0,80,14.0,106,1203
3534,By Month,2022,9,2,New York,Total - All Places of Death,65-74 years,77,5,138,20.0,196,1646
3535,By Month,2022,9,2,New York,Total - All Places of Death,75-84 years,113,5,165,27.0,252,2054
3536,By Month,2022,9,2,New York,Total - All Places of Death,85 years and over,173,0,216,47.0,342,2885
3537,By Month,2022,10,2,New York,Total - All Places of Death,All Ages,570,5,780,166.0,1186,9297
3538,By Month,2022,10,2,New York,Total - All Places of Death,0-17 years,5,0,5,0.0,5,80
3539,By Month,2022,10,2,New York,Total - All Places of Death,18-29 years,5,0,5,0.0,5,106
3540,By Month,2022,10,2,New York,Total - All Places of Death,30-39 years,5,0,5,0.0,5,226
3541,By Month,2022,10,2,New York,Total - All Places of Death,40-49 years,11,0,5,0.0,19,304
3542,By Month,2022,10,2,New York,Total - All Places of Death,50-64 years,43,0,87,14.0,116,1251
3543,By Month,2022,10,2,New York,Total - All Places of Death,65-74 years,79,5,144,20.0,204,1692
3544,By Month,2022,10,2,New York,Total - All Places of Death,75-84 years,155,5,224,54.0,326,2349
3545,By Month,2022,10,2,New York,Total - All Places of Death,85 years and over,277,0,309,78.0,508,3289
3546,By Month,2022,11,2,New York,Total - All Places of Death,All Ages,514,32,759,154.0,1149,9413
3547,By Month,2022,11,2,New York,Total - All Places of Death,0-17 years,0,5,5,0.0,5,65
3548,By Month,2022,11,2,New York,Total - All Places of Death,18-29 years,5,5,5,0.0,5,133
3549,By Month,2022,11,2,New York,Total - All Places of Death,30-39 years,5,0,5,5.0,5,205
3550,By Month,2022,11,2,New York,Total - All Places of Death,40-49 years,5,5,13,5.0,20,312
3551,By Month,2022,11,2,New York,Total - All Places of Death,50-64 years,45,5,79,15.0,111,1325
3552,By Month,2022,11,2,New York,Total - All Places of Death,65-74 years,82,5,119,23.0,184,1668
3553,By Month,2022,11,2,New York,Total - All Places of Death,75-84 years,142,5,242,54.0,337,2473
3554,By Month,2022,11,2,New York,Total - All Places of Death,85 years and over,233,13,296,59.0,482,3232
3555,By Month,2022,12,2,New York,Total - All Places of Death,All Ages,653,211,961,192.0,1626,10601
3556,By Month,2022,12,2,New York,Total - All Places of Death,0-17 years,5,5,5,0.0,5,82
3557,By Month,2022,12,2,New York,Total - All Places of Death,18-29 years,5,0,5,5.0,5,113
3558,By Month,2022,12,2,New York,Total - All Places of Death,30-39 years,5,5,5,5.0,17,190
3559,By Month,2022,12,2,New York,Total - All Places of Death,40-49 years,5,5,21,5.0,29,296
3560,By Month,2022,12,2,New York,Total - All Places of Death,50-64 years,61,32,111,17.0,186,1477
3561,By Month,2022,12,2,New York,Total - All Places of Death,65-74 years,94,40,173,31.0,274,1942
3562,By Month,2022,12,2,New York,Total - All Places of Death,75-84 years,185,41,276,57.0,444,2723
3563,By Month,2022,12,2,New York,Total - All Places of Death,85 years and over,294,86,368,82.0,664,3778
3564,By Month,2022,1,2,New York City,Total - All Places of Death,All Ages,2669,12,1251,899.0,3025,7936
3565,By Month,2022,1,2,New York City,Total - All Places of Death,0-17 years,5,0,5,5.0,5,65
3566,By Month,2022,1,2,New York City,Total - All Places of Death,18-29 years,5,0,5,5.0,5,90
3567,By Month,2022,1,2,New York City,Total - All Places of Death,30-39 years,32,0,13,5.0,39,191
3568,By Month,2022,1,2,New York City,Total - All Places of Death,40-49 years,82,0,38,30.0,90,335
3569,By Month,2022,1,2,New York City,Total - All Places of Death,50-64 years,410,5,170,121.0,460,1278
3570,By Month,2022,1,2,New York City,Total - All Places of Death,65-74 years,492,0,253,172.0,573,1468
3571,By Month,2022,1,2,New York City,Total - All Places of Death,75-84 years,683,5,345,252.0,776,1840
3572,By Month,2022,1,2,New York City,Total - All Places of Death,85 years and over,956,5,428,315.0,1072,2669
3573,By Month,2022,2,2,New York City,Total - All Places of Death,All Ages,779,5,589,293.0,1076,5037
3574,By Month,2022,2,2,New York City,Total - All Places of Death,0-17 years,5,0,5,0.0,5,55
3575,By Month,2022,2,2,New York City,Total - All Places of Death,18-29 years,5,0,5,5.0,5,76
3576,By Month,2022,2,2,New York City,Total - All Places of Death,30-39 years,5,0,5,5.0,10,147
3577,By Month,2022,2,2,New York City,Total - All Places of Death,40-49 years,18,0,12,5.0,23,224
3578,By Month,2022,2,2,New York City,Total - All Places of Death,50-64 years,104,0,75,36.0,143,830
3579,By Month,2022,2,2,New York City,Total - All Places of Death,65-74 years,162,0,134,65.0,231,966
3580,By Month,2022,2,2,New York City,Total - All Places of Death,75-84 years,223,5,170,94.0,300,1197
3581,By Month,2022,2,2,New York City,Total - All Places of Death,85 years and over,261,0,191,89.0,363,1542
3582,By Month,2022,3,2,New York City,Total - All Places of Death,All Ages,206,5,356,67.0,496,4680
3583,By Month,2022,3,2,New York City,Total - All Places of Death,0-17 years,0,0,5,0.0,5,58
3584,By Month,2022,3,2,New York City,Total - All Places of Death,18-29 years,0,0,0,0.0,0,95
3585,By Month,2022,3,2,New York City,Total - All Places of Death,30-39 years,5,0,5,5.0,5,142
3586,By Month,2022,3,2,New York City,Total - All Places of Death,40-49 years,5,0,5,5.0,5,214
3587,By Month,2022,3,2,New York City,Total - All Places of Death,50-64 years,35,0,51,5.0,78,826
3588,By Month,2022,3,2,New York City,Total - All Places of Death,65-74 years,51,5,91,18.0,124,946
3589,By Month,2022,3,2,New York City,Total - All Places of Death,75-84 years,43,5,90,17.0,117,1046
3590,By Month,2022,3,2,New York City,Total - All Places of Death,85 years and over,71,0,112,22.0,161,1353
3591,By Month,2022,4,2,New York City,Total - All Places of Death,All Ages,118,5,310,36.0,396,4258
3592,By Month,2022,4,2,New York City,Total - All Places of Death,0-17 years,0,0,0,0.0,0,48
3593,By Month,2022,4,2,New York City,Total - All Places of Death,18-29 years,0,0,0,0.0,0,70
3594,By Month,2022,4,2,New York City,Total - All Places of Death,30-39 years,5,0,5,0.0,5,141
3595,By Month,2022,4,2,New York City,Total - All Places of Death,40-49 years,5,0,5,5.0,5,213
3596,By Month,2022,4,2,New York City,Total - All Places of Death,50-64 years,18,0,47,5.0,58,757
3597,By Month,2022,4,2,New York City,Total - All Places of Death,65-74 years,21,5,57,5.0,76,822
3598,By Month,2022,4,2,New York City,Total - All Places of Death,75-84 years,37,5,98,14.0,123,1008
3599,By Month,2022,4,2,New York City,Total - All Places of Death,85 years and over,39,5,99,11.0,128,1199
3600,By Month,2022,5,2,New York City,Total - All Places of Death,All Ages,172,5,310,47.0,440,4618
3601,By Month,2022,5,2,New York City,Total - All Places of Death,0-17 years,5,0,0,0.0,5,65
3602,By Month,2022,5,2,New York City,Total - All Places of Death,18-29 years,5,0,5,5.0,5,97
3603,By Month,2022,5,2,New York City,Total - All Places of Death,30-39 years,5,0,5,0.0,5,136
3604,By Month,2022,5,2,New York City,Total - All Places of Death,40-49 years,5,0,12,5.0,15,211
3605,By Month,2022,5,2,New York City,Total - All Places of Death,50-64 years,23,5,39,5.0,57,831
3606,By Month,2022,5,2,New York City,Total - All Places of Death,65-74 years,31,5,63,5.0,87,880
3607,By Month,2022,5,2,New York City,Total - All Places of Death,75-84 years,33,0,82,5.0,107,1080
3608,By Month,2022,5,2,New York City,Total - All Places of Death,85 years and over,74,5,105,22.0,160,1318
3609,By Month,2022,6,2,New York City,Total - All Places of Death,All Ages,195,5,340,46.0,493,4376
3610,By Month,2022,6,2,New York City,Total - All Places of Death,0-17 years,0,0,5,0.0,5,50
3611,By Month,2022,6,2,New York City,Total - All Places of Death,18-29 years,5,0,0,0.0,5,83
3612,By Month,2022,6,2,New York City,Total - All Places of Death,30-39 years,5,0,5,0.0,5,150
3613,By Month,2022,6,2,New York City,Total - All Places of Death,40-49 years,5,0,5,5.0,5,233
3614,By Month,2022,6,2,New York City,Total - All Places of Death,50-64 years,24,5,60,5.0,79,761
3615,By Month,2022,6,2,New York City,Total - All Places of Death,65-74 years,36,5,83,11.0,109,915
3616,By Month,2022,6,2,New York City,Total - All Places of Death,75-84 years,58,0,77,5.0,129,949
3617,By Month,2022,6,2,New York City,Total - All Places of Death,85 years and over,71,5,106,21.0,158,1235
3618,By Month,2022,7,2,New York City,Total - All Places of Death,All Ages,241,5,340,59.0,524,4709
3619,By Month,2022,7,2,New York City,Total - All Places of Death,0-17 years,0,0,5,0.0,5,76
3620,By Month,2022,7,2,New York City,Total - All Places of Death,18-29 years,5,0,5,0.0,5,101
3621,By Month,2022,7,2,New York City,Total - All Places of Death,30-39 years,5,0,5,5.0,5,173
3622,By Month,2022,7,2,New York City,Total - All Places of Death,40-49 years,5,0,13,5.0,15,230
3623,By Month,2022,7,2,New York City,Total - All Places of Death,50-64 years,17,0,41,5.0,54,822
3624,By Month,2022,7,2,New York City,Total - All Places of Death,65-74 years,47,5,54,10.0,92,902
3625,By Month,2022,7,2,New York City,Total - All Places of Death,75-84 years,59,0,95,15.0,139,1056
3626,By Month,2022,7,2,New York City,Total - All Places of Death,85 years and over,109,5,130,26.0,214,1349
3627,By Month,2022,8,2,New York City,Total - All Places of Death,All Ages,262,0,375,80.0,557,4774
3628,By Month,2022,8,2,New York City,Total - All Places of Death,0-17 years,5,0,5,0.0,5,60
